track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
68p0qxKUrXRUYdLX6IghFk,Paul van Dyk;Chris Bekker;Jan Dzialek,Rhapsody,Rhapsody,50,198750,False,0.446,0.941,10,-6.566,0,0.0387,0.000377,0.924,0.233,0.0653,127.99,4,techno
12Dov40hSJdrgS5uHGKNP3,Blank & Jones;Boney M.,Relax Edition 9,Sunny - Summer Vibe Mix,53,259934,False,0.824,0.693,8,-7.354,1,0.0631,0.0382,0.291,0.095,0.521,113.995,4,techno
5EEhXlG2oUjNEycxDEsdk0,Boris Brejcha,Butterflies,Redemption,50,533760,False,0.809,0.691,7,-9.68,1,0.0648,0.0133,0.908,0.113,0.383,125.008,4,techno
7vqcDtNvoJn5pXhktc8qe8,Maceo Plex;Gabriel Ananda,Solitary Daze,Solitary Daze,51,463405,False,0.69,0.739,3,-11.513,0,0.059,0.0127,0.905,0.0744,0.384,125.007,4,techno
2vfSCFvMbpf4hwxt22Wx7b,Amelie Lens,"A-Sides, Vol. 6",In Silence,51,393740,False,0.736,0.845,1,-12.017,1,0.0377,0.00548,0.901,0.111,0.198,128.009,4,techno
5wnUg7FygmNysBST4iCPLA,Yu Hayami,夏色のナンシー,夏色のナンシー,35,192466,False,0.754,0.762,1,-6.459,1,0.0412,0.234,9.58e-06,0.162,0.802,146.903,4,techno
42e4LqRQ0W6jBVrtDenThj,Boris Brejcha;Ginger,Space Diver,To The Moon And Back,46,480000,False,0.802,0.651,5,-9.468,1,0.0495,0.000199,0.835,0.0949,0.332,125.011,4,techno
5uGAsQOyfMih2F9Zk8TkYH,Charlotte de Witte,Return To Nowhere EP,Sgadi Li Mi,54,384387,False,0.765,0.94,6,-9.784,0,0.0605,0.0597,0.932,0.106,0.0528,135.009,4,techno
5UhTgNN6c7js2HT2nEaPZZ,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,ハートのイアリング,35,247306,False,0.802,0.799,5,-5.77,1,0.0288,0.427,2.03e-06,0.207,0.901,114.188,4,techno
3pEuO9J2MTEmec8kUfYYvl,Real McCoy,Another Night,Another Night,64,236933,False,0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,4,techno
0RMQgXHIBTsAVcaS7qahLq,Guy Gerber;&ME,What To Do (Remixes),What To Do - &ME Remix,54,504590,False,0.904,0.727,7,-9.992,0,0.0591,6.54e-05,0.86,0.0737,0.408,122.001,4,techno
0jDWRUbxSn8zQlwFbeLHwo,Cascada,Evacuate The Dancefloor,Evacuate The Dancefloor,63,207200,False,0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029,4,techno
3uJnYKR844kT7MLpm0cquz,Darren Styles;Da Tweekaz,The Qontinent 2017,Us Against The World (Da Tweekaz Remix),57,222400,False,0.478,0.878,1,-3.431,0,0.0403,0.0431,1.93e-05,0.0719,0.289,149.671,4,techno
1arJHhz6TxMV50SNvSmGnV,Sash!,It's My Life,Ecuador - Original Radio Edit,67,212133,False,0.591,0.888,4,-6.836,1,0.0354,0.00223,0.699,0.396,0.588,132.885,4,techno
3P4lqTLBjHHIqszDF8xB8F,Talla 2XLC;Roland Klein,Nexus Point,Nexus Point,46,223767,False,0.374,0.96,4,-6.075,0,0.0499,7.42e-05,0.978,0.736,0.129,139.999,4,techno
7aEivHwZvqNHoqsXoNKcWL,Tiga;Tiësto,Mind Dimension (Tiësto Remix),Mind Dimension - Tiësto Remix,60,220952,False,0.844,0.907,6,-5.432,1,0.147,0.0207,0.505,0.0419,0.0743,126.03,4,techno
7kbvMr9iDzYP7KH6apVFSA,DJ Buzz Fuzz,Kimimaru,Kimimaru,34,80085,False,0.501,0.496,1,-7.5,1,0.121,0.384,0.694,0.191,0.575,167.977,4,techno
5453frA2hsBPjGRVDHm1PJ,Solomun,Black Label #36,Somebody's Story,49,548640,False,0.71,0.654,3,-12.174,0,0.0398,0.0396,0.811,0.107,0.579,123.998,4,techno
79CUrU5o2KAVDTNm4x3eGU,The Prodigy,The Fat of the Land,Firestarter,64,279800,False,0.545,0.948,11,-5.098,1,0.0779,0.00335,0.364,0.226,0.355,141.507,4,techno
3PE8sxELICJTegNFMriRyM,Alignment,ROUND ONE,Devil Dance,6,332717,False,0.603,0.982,6,-4.088,1,0.0506,3.05e-05,0.768,0.0797,0.111,140.006,4,techno
1CbQHLrNnIit9VPgCoZo3b,Talla 2XLC;Karl8;Andrea Monta,All The Dreams We Shared (Karl8 x Andrea Monta Rework),All The Dreams We Shared (Karl8 x Andrea Monta Rework),42,206612,False,0.542,0.714,3,-8.22,1,0.0512,0.292,0.281,0.127,0.246,123.818,4,techno
3ufj6x8nitVdtKBiZFx8VR,U96;Claude Oliver Rudolph,20.000 Meilen unter dem Meer,"Ich, Nemo",35,279240,False,0.498,0.825,5,-8.072,0,0.0534,0.0225,0.0238,0.187,0.141,129.999,4,techno
5wIEoWpswKLoEMuX1XYkrN,Victor Ruiz;Vitor Munhoz;Frankov,10 Years Compilation,So Far So Good - Frankov Remix 2022,0,307500,False,0.806,0.96,2,-5.365,1,0.0487,0.00522,0.869,0.0514,0.868,127.994,4,techno
6wptozcE7gLLscFWnhUgxB,Miss Kittin;The Hacker,Tsugi Electro,Frank Sinatra,2,232417,False,0.866,0.847,10,-4.498,0,0.041,0.000937,0.0145,0.0549,0.644,124.841,4,techno
0ZHg7hCAw12rUubxS4fgGU,Ryoko Hirosue,RH Singles&...〜edition de luxe〜,大スキ!,33,271653,False,0.719,0.903,8,-5.758,1,0.0326,0.17,0.0162,0.265,0.786,101.491,4,techno
17pKBF6PSmtlRxIgdTAkVn,ATB;Morten Granau,Ecstasy (Morten Granau Remix),Ecstasy - Morten Granau Remix,51,350487,False,0.687,0.851,6,-7.485,0,0.0418,0.321,0.502,0.228,0.548,137.991,4,techno
2nEMZAY2Hoa4eZwmvvt8vP,Oliver Koletzki;HVOB,I am OK,Bones,52,295893,False,0.823,0.534,10,-7.089,0,0.0496,0.0239,0.486,0.105,0.0395,125.026,4,techno
3w5ugWaYMy17jjyUXNA7yq,A*S*Y*S;Kai Tracid,"Rave the Planet: Supporter Series, Vol. 009",Rave The Planet,56,407819,False,0.705,0.957,11,-6.026,1,0.0406,0.00947,0.835,0.125,0.0615,133.007,4,techno
6JJejnJxv6M281R3hWN5Ih,Corvad,Fragile,Fragile,24,159850,False,0.852,0.845,0,-6.84,1,0.0408,0.857,0.934,0.0966,0.387,125.006,4,techno
6bWj1Lr2CVhwzshkp42As8,Solomun,Nobody Is Not Loved,The Center Will Not Hold,19,230239,False,0.694,0.657,6,-8.15,1,0.0366,0.125,0.928,0.111,0.707,119.992,4,techno
2pOaeeEj3eSRMMLlftPNHX,Kollektiv Turmstrasse;DAVID AUGUST,Diynamic Revisited (By David August),Last Day - David August Revision,50,404818,False,0.674,0.496,10,-14.709,0,0.0357,0.281,0.929,0.11,0.398,112.011,4,techno
4tV6ku4jEYw9L5gZuNpCbP,Gammer;Darren Styles,DYSYLM,DYSYLM,57,176051,False,0.532,0.878,7,-3.933,0,0.215,0.0102,0.201,0.169,0.385,169.962,4,techno
6NTp5oiGGtpnCP9xTxytDh,Zedd;Liam Payne,LP1,Get Low (With Zedd),41,203980,False,0.726,0.926,1,-3.523,1,0.0534,0.0269,3.86e-06,0.0519,0.545,108.0,4,techno
47ZtIbXcqQt0z3YFmcscDI,Ann Clue;Boris Brejcha,,Roadtrip,50,493440,,0.576,,7,-12.604,1,0.061,0.0141,0.92,0.102,0.0375,124.994,4,techno
6HUnAzGo1zYfdX4ZW1yiZh,Tale Of Us;Kiasmos,Endless (Remixes),Notte senza fine - Kiasmos Remix,49,388153,False,0.704,0.448,1,-16.847,1,0.0454,0.228,0.913,0.107,0.231,120.009,4,techno
4BkFVCDaobMOvm56XGdnzQ,Rafael Cerato;Liu Bei;Hidden Empire,,Further - Hidden Empire Remix,40,431803,False,0.804,0.686,7,-11.976,1,0.0556,0.000939,0.841,0.106,0.0706,122.007,4,techno
7qmj6GXCoataBL3kBYBrII,Colyn;Maurits Colijn,Bridges In The Sky,Bridges In The Sky (feat. Maurits Colijn),44,345365,False,0.751,0.729,11,-9.282,0,0.0389,0.101,0.918,0.113,0.641,122.988,4,techno
701hEuWyG1EZepbD5Qiu3r,Joris Voorn;Colyn,Four (Remixes Deluxe),Never (Colyn Remix),21,217154,False,0.713,0.573,0,-11.053,0,0.0444,0.125,0.938,0.102,0.165,123.976,4,techno
68Q6c22JNyLUlZYX4dE2tn,Claptone;Nathan Nicholson,Charmer,Heartbeat,65,329537,False,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01,4,techno
7vHTQ2jmlgJrJLG4JuXIKe,Rafael Cerato;Goom Gum,Rock It,Rock It,35,475173,False,0.803,0.743,11,-6.241,1,0.0532,0.0012,0.308,0.0618,0.176,123.006,4,techno
3fdXEMBTjHNJ5Bug5c7rZi,Adriatique;Mathame;Tale Of Us,Nude Remixes,Mystery - Tale Of Us & Mathame Remix,50,424431,False,0.728,0.579,5,-9.778,0,0.0525,0.017,0.682,0.0654,0.0367,124.005,4,techno
0aDYFH1mUp20pLMb7Jkusb,Argy,,Ketuvim,41,308000,False,0.79,0.57,5,-9.978,1,0.0594,0.117,0.848,0.119,0.716,123.993,4,techno
5Ig2RPAPLrkAkFpyr8uAPj,Deborah de Luca,You're Toxic,You're Toxic,58,371555,False,0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,4,techno
0s9PamCNwYSK5hjmlUZtNZ,Sian,Midnight / Energy,Midnight,41,276000,False,0.795,0.895,10,-5.024,0,0.0495,0.000168,0.87,0.093,0.192,120.01,4,techno
7rbIaUUlcwCa1PZMrTErxq,Moonwalk,Elessar - EP,Elessar,46,391250,False,0.752,0.889,6,-9.421,0,0.0418,0.0171,0.846,0.14,0.177,123.993,4,techno
6etAsc19pzAmugWALZjpDo,AKA AKA;Junge Junge,Vallut Bass,Vallut Bass,52,211475,False,0.776,0.608,10,-10.491,0,0.0398,0.146,0.894,0.0815,0.347,121.984,3,techno
50OKS8aOeuiegMnJuPKUeN,Charlotte de Witte,Apollo EP,Apollo - Original Mix,54,420684,False,0.742,0.855,1,-8.344,0,0.0611,0.0317,0.81,0.119,0.0455,138.008,4,techno
1CgZ0pKxdBB9trUYULmKSs,Marc Romboy;Stephan Bodzin;ARTBAT;Shall Ocin,Atlas (Shall Ocin & Artbat Remix),Atlas - Shall Ocin & Artbat Remix,49,380952,False,0.678,0.791,1,-10.185,0,0.0437,0.00273,0.879,0.0728,0.157,125.985,4,techno
5YDbSfN5oKWBoeyf9nBA38,Sam Paganini,Satellite,Rave,55,405699,False,0.763,0.807,5,-7.399,0,0.044,0.000137,0.909,0.295,0.33,124.989,4,techno
09KVvb0849JV9TRFpTiY0l,Scooter;Timmy Trumpet,Paul Is Dead,Paul Is Dead,57,174291,False,0.504,0.891,6,-4.175,0,0.126,0.33,8.65e-06,0.191,0.295,169.886,4,techno
3RhoJBbU3aXy4hO9cFQZEL,Moonwalk,Solaris - EP,Enigma,47,377953,False,0.768,0.769,2,-8.88,1,0.0483,0.00136,0.906,0.108,0.108,124.015,4,techno
2XWBbVold8LNroIDyeockI,Reinier Zonneveld;HI-LO;Oliver Heldens,Flying Octopus,Flying Octopus,57,211617,False,0.643,0.968,6,-5.894,1,0.0644,0.00153,0.853,0.105,0.473,131.035,4,techno
4b67MDtD92iU5Rsys7yWgy,NTO;Sofiane Pamart,Invisible (Piano Version),Invisible - Piano Version,57,174893,False,0.638,0.365,8,-15.98,0,0.0437,0.797,0.934,0.112,0.17,116.012,4,techno
6pxGh4VRJmkswOKKpmepbs,Giorgia Angiuli;Undercatt,All The Little Things EP,All The Little Things - Undercatt Remix,45,414019,False,0.72,0.772,2,-10.38,1,0.0443,0.00756,0.864,0.0825,0.0576,123.001,4,techno
5AcCFMfAjIxq07cibmttEo,Einmusik;Lexer;Jyll,Leave You,Leave You,54,234005,False,0.673,0.84,1,-7.564,1,0.0349,0.0197,0.234,0.0865,0.529,119.991,4,techno
7vVsRUOFWmT0bNwo4AIJjx,Maceo Plex;Gabriel Ananda,"Armada Deep House Selection, Vol. 6 (The Finest Deep House Tunes)",Solitary Daze - Radio Edit,53,230400,False,0.414,0.841,3,-11.131,0,0.0535,0.0529,0.9,0.134,0.331,125.003,4,techno
0bxzpYJUngfWvrMk9lJlMb,Solomun;Isolation Berlin;Stimming;Johannes Brecht,"Nobody Is Not Loved, Remixes, Pt. 7",Kreatur der Nacht (feat. Isolation Berlin) (Stimming & Johannes Brecht Remix),13,379397,False,0.702,0.571,1,-10.643,1,0.0402,0.577,0.858,0.0865,0.408,117.997,3,techno
3I72hk46KJ6MFDtNBjJ99P,Boris Brejcha,Club Vibes Part 03,In The Shadows,51,487680,False,0.801,0.54,0,-9.551,1,0.0429,0.00518,0.898,0.0922,0.162,125.02,4,techno
57Y9YzDxXB2sVlhvqK94sK,York;Kryder,,On The Beach - Kryder Remix,54,173841,,0.565,,1,-6.016,1,0.0324,0.00576,0.795,0.162,0.111,123.988,4,techno
48xmeRtNViFzlFSeboVeVX,Kyoko Koizumi,,The Stardust Memory,33,232991,False,0.623,0.698,3,-5.808,1,0.0271,0.0244,0.000168,0.355,0.502,143.318,4,techno
0TtgKq96j4bpE5UQUDXrwH,Charlotte de Witte,Formula EP,Doppler,57,433971,False,0.801,0.713,1,-8.268,1,0.0675,0.00164,0.928,0.33,0.0491,134.986,4,techno
52m9IF3nfNwL4MCL2hg35v,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,時間の国のアリス,34,283960,False,0.727,0.702,10,-6.875,1,0.0326,0.247,0.00011,0.223,0.561,126.562,4,techno
2v5Us4Zi4EbZ2taztKbl1i,Talla 2XLC;Alexandra Badoi,Revive My Light,Revive My Light,41,243478,False,0.518,0.997,4,-4.191,0,0.0732,0.0148,0.0101,0.362,0.166,137.985,4,techno
6yw0mnCGfmugYdObs1IZR6,Dosem,Journey To ABGT500 pt.2,Extraction (ABGT499D3),37,263225,False,0.648,0.745,11,-7.196,1,0.0318,8.57e-05,0.936,0.113,0.219,124.004,4,techno
7d1GOp9B1tcl9Z31eF1nkI,Deniz Koyu;Elliphant,Tomorrowland Music - The Reflection of Love Singles,Clicks,3,207096,False,0.65,0.966,8,-5.166,1,0.0525,0.0114,0.68,0.109,0.603,124.003,4,techno
3LMhecVvaLsMHo89N0uYdY,Giorgia Angiuli,Armada Electronic Elements - ADE 2022,You Inspire Me,2,240000,False,0.56,0.876,2,-6.62,1,0.0342,0.0202,0.857,0.805,0.0709,128.983,4,techno
3t0xzfmXzIMbG3BFYeJEmr,Scooter,Bora! Bora! Bora!,Bora! Bora! Bora!,33,192000,False,0.664,0.926,9,-5.646,0,0.0439,0.0457,0.731,0.785,0.603,139.926,4,techno
3d8bY8zUpWKCvCndoKDYWC,Format:B;Pleasurekraft;Kolombo,,Coltrane - Kolombo Remix,0,412800,,0.786,,4,-7.412,0,0.0739,0.0106,0.557,0.0896,0.145,125.008,4,techno
7CYS0ibZaJm201ZKonnqih,Enrico Sangiuliano,Sound Of Space EP,The Sound Of Space,56,498461,False,0.707,0.893,7,-7.449,1,0.0543,0.00712,0.819,0.0802,0.159,130.009,4,techno
652AiJzLh0eVawEnf4xzLc,Format:B,"Solid Underground, Vol. 58",Edding 850 - Original Mix,0,436453,False,0.797,0.626,0,-5.942,1,0.0612,0.0011,0.873,0.0561,0.379,126.01,4,techno
4WNjDQ6LZJxM0nsWyfhHHg,Format:B;Pleasurekraft;Kolombo,Ibiza Techno Top 50 : 2022. 2 - the Closing,Coltrane - Kolombo Remix,0,412800,False,0.786,0.682,4,-7.412,0,0.0739,0.0106,0.557,0.0896,0.145,125.008,4,techno
2XG8wjGeLpSeE3iublMgcG,Agents Of Time,Tsugi Club,Polina,0,471140,False,0.761,0.635,9,-7.386,1,0.0379,0.000302,0.918,0.104,0.106,124.556,4,techno
5gecpIlPtD5CP6ZryVfDUx,Format:B,"Stay Real, Vol. 49",Something Suitable - Original Mix,0,378949,False,0.825,0.478,4,-5.55,1,0.0524,0.000126,0.714,0.0823,0.701,126.034,4,techno
4skUseiojgUaMSHoaYIvYp,Format:B;Super Flu,Paradiso Musicale 2,Gospel - Super Flu's Antichrist Remix,0,474939,False,0.809,0.581,1,-7.486,0,0.107,3.67e-05,0.924,0.0945,0.618,125.821,4,techno
2Oc91MmNBv4bTvSBtN7iMQ,Tommyknocker;Sunbeam;Traxtorm Legends,Traxtorm Legends @ Thunderdome 2017,Twisted world - The Viper Mashup mix - Traxtorm Legends Rebuild,33,201541,False,0.477,0.836,1,-12.709,0,0.256,0.0655,0.177,0.196,0.296,158.053,4,techno
3lYJLJUJiBQQLSGRmrM1jS,Agoria;Blasé,3 Letters,3 Letters,51,176283,False,0.763,0.564,11,-7.788,0,0.0298,0.0294,0.048,0.29,0.337,112.989,4,techno
4IXsoIWu4Y1pUCXmqVYysD,Fritz Kalkbrenner;Ben Böhmer,True Colours,Just The One,18,276586,False,0.703,0.647,3,-7.974,1,0.0374,0.264,0.911,0.11,0.32,119.983,4,techno
5sPQZv8GaaGrRFLa5dDzRK,Christian Löffler;Mohna,Mare,Haul (feat. Mohna),53,315369,False,0.634,0.207,11,-22.772,0,0.0354,0.434,0.881,0.105,0.174,117.981,4,techno
4J8yNRPLsdfO1jFgt1ZM5u,Corvad,Prime,Tesla,49,326869,False,0.576,0.935,7,-6.092,1,0.0623,0.000908,0.869,0.623,0.169,104.964,4,techno
6j0ao2DgHem5dpnGeHwufi,Mind Against,Walking Away,Walking Away,48,425906,False,0.636,0.519,1,-10.363,1,0.0581,0.00305,0.847,0.0933,0.0686,119.995,4,techno
67tHNdhkC1WSQ5M7pcouc4,The Dust Brothers,Fight Club (Original Motion Picture Score),What Is Fight Club?,40,285225,False,0.574,0.156,6,-17.502,0,0.0361,0.00687,0.923,0.111,0.0677,96.288,4,techno
4IKQjkafDVcE5Q2rL4DBsN,Zimmz,Fracture,Fracture,35,434645,False,0.752,0.64,9,-9.258,1,0.0543,0.00547,0.917,0.102,0.0346,127.0,4,techno
0A1YzVVPWJorKnLSV7DTuF,NTO;French 79,Apnea,Seasons,50,351906,False,0.705,0.505,0,-12.602,0,0.0431,0.0403,0.912,0.0896,0.145,123.006,4,techno
73RyhUtQnXgHB0Ko51EniR,Adriatique;Marino Canal,All I Ever Wanted,All I Ever Wanted,47,392240,False,0.781,0.63,2,-9.768,0,0.0628,0.00755,0.792,0.11,0.365,123.021,4,techno
0fFArs57TxRy5iWTW9ZzhB,Alexander Alar;Bakhova,Mumbai,Mumbai,27,511529,False,0.755,0.818,5,-7.196,1,0.0425,0.00117,0.823,0.0947,0.0852,121.999,4,techno
1Q4iH1FFNBigEIuMRlCs4H,Joris Voorn;Kid A;Christian Löffler,Nobody Knows Remixes,So Long - Christian Loeffler Remix,53,307423,False,0.496,0.465,6,-10.03,1,0.0421,0.0325,0.706,0.0648,0.0781,117.0,4,techno
55vAraLCIsYMnakMHUUgvB,SNAP!,Rhythm Is a Dancer 2008,Rhythm Is a Dancer (12'' Version),20,316138,False,0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254,4,techno
5tfqO6elC42ZwXfIN1aSDk,Jamie Jones;AMÉMÉ,Pliva,Pliva,51,244570,False,0.667,0.886,1,-6.999,1,0.0516,0.00306,0.531,0.0523,0.774,123.007,4,techno
5QxuFcNJ9WsSJmRzj8Z1GZ,Hozho,Time To Move On,Time To Move On,36,600500,False,0.743,0.697,1,-6.922,1,0.039,0.0483,0.709,0.109,0.211,126.989,4,techno
6AtTHvvQzF9r02iZK9rH1K,Colyn,Unity Pt. 3,Unstable Gravity Alert,42,401379,False,0.808,0.717,6,-8.534,0,0.0595,0.113,0.914,0.0728,0.123,123.008,4,techno
5E8Q6eXY1EGAnf9a8vF8eT,Massano,In My System EP,System,44,367737,False,0.742,0.657,5,-9.708,1,0.0508,0.00143,0.863,0.0873,0.0385,122.005,4,techno
6G40wvmUlCrx5KqGFN5H4X,Rodriguez Jr.;Liset Alea,Blisss,What Is Real,50,223451,False,0.674,0.662,7,-11.16,1,0.233,0.0377,0.00318,0.41,0.322,122.979,4,techno
5cWtZM21FH4YL0aWq3Syfv,Patrice Bäumel;Adana Twins,,Roar - Adana Twins Remix,45,493580,False,0.803,0.871,8,-6.326,0,0.0542,0.0126,0.814,0.0908,0.0407,123.01,4,techno
55bfXeq8wXtyKQtSZB3KYF,Claptone;JAW,No Eyes,No Eyes - Radio Edit,62,204992,False,0.93,0.482,3,-9.925,1,0.0411,0.0302,0.00219,0.103,0.569,120.021,4,techno
2Of6ELgB41N4REAnQvbpwD,Tone Depth;Johannes Brecht;Fetsum;HOSH,Free (HOSH Edit),Free - HOSH Edit,47,418657,False,0.681,0.632,0,-8.702,1,0.0312,0.0106,0.577,0.106,0.383,121.991,3,techno
333mKnEIccxUgOwQCCTPD8,Deborah de Luca,MNML,Minimal,54,390447,False,0.723,0.769,11,-8.244,0,0.0634,0.226,0.892,0.0764,0.241,133.984,5,techno
3npxGyRpSmxS7mlN5ndjNS,Solomun,Something We All Adore,Something We All Adore - Original Mix,48,477120,False,0.812,0.579,11,-8.414,1,0.0524,0.000743,0.873,0.0972,0.521,119.992,4,techno
76c42qNYc0VB5KUXO6lWHH,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,野ばらのエチュード,32,246720,False,0.575,0.401,5,-8.178,1,0.0275,0.767,2.41e-05,0.165,0.421,134.229,4,techno
2VraIbWVrzPs2YwGzjNPE3,KAS:ST;Anyma;Kevin de Vries,A Magic World (Remixes),"Outomorrow - Anyma, Kevin de Vries Remix",47,301422,False,0.679,0.82,0,-8.343,1,0.045,0.0147,0.87,0.105,0.166,125.992,4,techno
6kXLPKSZwkZgBUdIePNkZ0,Colyn;Innellea,Realm Of Consciousness Pt.V,Obnoxious Desire,41,451394,False,0.746,0.485,11,-8.462,0,0.0555,0.193,0.893,0.0949,0.405,123.995,4,techno
6E1VvKBTi0FtLhE8b6GxbE,Maceo Plex;Faithless,Insomnia 2021,Insomnia 2021 - Epic Edit,54,288238,False,0.643,0.968,4,-5.323,0,0.0589,0.029,0.0426,0.0994,0.23,126.028,4,techno
6UpWvIIiycdBPMSjGJHNEg,Solomun;ÄTNA;Carl Craig,,Prospect (feat. ÄTNA) (Carl Craig Late Island Mix),9,467263,,0.836,0.532,11,-10.591,0,0.0467,0.00349,0.199,0.1,0.602,126.992,4,techno
28LocNY32Y5Rdiv1FOT3aY,Hozho,Yin Yang,Philophobia,37,444316,False,0.801,0.471,0,-11.041,1,0.0714,0.00574,0.772,0.162,0.231,127.01,4,techno
0esqnRo6slUc3hjqppnVAn,Stephan Jolk,About My Dreams,About My Dreams,44,320000,False,0.594,0.826,4,-7.117,0,0.043,0.000161,0.872,0.0932,0.0632,126.007,4,techno
7g8cjrj0sXScNE727685JE,Zombie Nation,Kernkraft 400 Single Mixes,"Kernkraft 400 - DJ Gius Mix, Radio Edit",64,207266,False,0.714,0.528,6,-8.789,1,0.0692,0.00415,0.854,0.0819,0.297,139.983,4,techno
2BK6ZWj4NqTK8rDPPUorEA,Hozho,Silent,Silent - Original Mix,36,423393,False,0.8,0.703,6,-11.265,0,0.125,0.0345,0.852,0.108,0.272,126.998,4,techno
541jLF5Yu9QIVmcY48CJhX,Boris Brejcha,22,Moondancer,50,508800,False,0.826,0.481,5,-12.096,1,0.0656,0.0214,0.925,0.106,0.27,125.01,4,techno
1wbeMddb6T2wrMKAmOEHbt,The Reason Y,029,029,31,446127,False,0.713,0.964,7,-8.399,1,0.0413,7.1e-05,0.683,0.0946,0.146,132.994,4,techno
144adL7pGHEWRwute2wxzZ,The Prodigy,Invaders Must Die,Omen,59,216026,False,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,4,techno
3NfeXbPEafvsiPtwq5huQX,Boris Brejcha,Club Vibes Part 01,Gehörschadengenerator,48,518400,False,0.753,0.689,2,-8.669,1,0.105,0.000918,0.922,0.0977,0.197,125.012,4,techno
4qS3mEHU5ZS9etzvISnbhU,Kyoko Koizumi,渚のはいから人魚,渚のはいから人魚,31,249967,False,0.727,0.905,0,-5.853,1,0.0745,0.014,4.85e-06,0.0735,0.763,154.866,4,techno
12fcMx64LD2c13beXT3wv0,L_cio,Chico Buarque Construção Revisited,Construção - L_cio & K_Ri Version,30,444765,False,0.68,0.653,4,-8.579,0,0.0316,0.025,0.37,0.0913,0.775,126.007,4,techno
4DacZf3jCP9tjyQyng6hME,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,ボーイの季節(SEIKO STORY〜80's HITS COLLECTION〜),32,276213,False,0.549,0.449,4,-8.832,1,0.0255,0.719,3.06e-06,0.183,0.378,100.47,4,techno
2Zl7BFy5LjDaW5tFG3Bv0D,Boris Brejcha,Never Look Back (Edit),Never Look Back - Edit,51,205440,False,0.883,0.638,0,-7.894,1,0.0631,0.000849,0.9,0.0923,0.489,124.998,4,techno
2hJRfyYiJ8umxp1WdbeyLj,Anja Schneider,Dubmission (Original Edit),Dubmission - 2021 Edit,52,186885,False,0.804,0.476,11,-13.48,1,0.0947,0.335,0.891,0.0971,0.276,122.033,4,techno
3A3tHlngmYCwiuRDeshqYq,Kyoko Koizumi,優しい雨,優しい雨,32,258345,False,0.543,0.439,8,-9.296,1,0.0245,0.149,2.22e-05,0.0744,0.196,75.728,4,techno
6v7ap2rz80edbctZ75UFd6,Kyoko Koizumi,,なんてったってアイドル,32,251626,False,0.588,0.97,7,-8.125,1,0.0751,0.11,0.000553,0.986,0.576,165.855,4,techno
0f7ifN4vXV4z2C52POeDQT,Oliver Schories;Oliver Huntemann,Devon (Oliver Huntemann Remix),Devon - Oliver Huntemann Remix,49,398268,False,0.8,0.777,5,-6.526,1,0.0405,0.00278,0.892,0.0831,0.249,127.008,4,techno
2EPVEQ8ITYjNXmT8FEUoxH,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,Strawberry Time,32,267160,False,0.59,0.825,10,-7.265,1,0.0359,0.555,0.0468,0.0984,0.432,132.88,4,techno
1F7w5gUe3sHPuzqgg3hefJ,Pig&Dan,Techno Top 50: Edition 2022,Madness,0,382577,False,0.786,0.866,0,-10.324,1,0.08,3.34e-05,0.901,0.104,0.0475,133.001,4,techno
5tzcReCKuj6qYbQQVS0ehG,UMEK,Cryptic Speech EP,Cryptic Speech - Original Mix,50,354503,False,0.741,0.948,2,-4.822,1,0.0439,0.00398,0.827,0.103,0.177,131.011,4,techno
6auyvMZw6I3xcYezos5FOz,Kyoko Koizumi;野村義男Band,KYON3~KOIZUMI the Great 51~,学園天国,32,191153,False,0.445,0.969,9,-3.649,1,0.163,0.00296,0.000357,0.407,0.42,175.724,4,techno
1WheyFsHUcBWQ33WNHcZdI,Laurent Garnier,Tsugi Club,Wake Up,1,457344,False,0.674,0.952,9,-6.386,0,0.0515,0.0572,0.562,0.072,0.518,135.716,4,techno
5Reqns523GZ92dKrdVBhcv,The Disco Boys,Taxi nach Paris (Fabelwelt Edit),Taxi nach Paris - Fabelwelt Radio Edit,31,193170,False,0.727,0.64,11,-5.443,0,0.0284,0.00301,2.62e-05,0.104,0.665,123.058,4,techno
6YpohlI5ElexpXcBy5oPKW,Laurent Garnier,Technics : Techno,Wake Up,0,459471,False,0.692,0.942,9,-7.741,0,0.0549,0.0709,0.772,0.0577,0.604,135.725,4,techno
